0.00000,0.0000000000, Phase 1 (us): 19824.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8771
0.00000,0.0000000000, Phase 1 (us): 19808.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8781
0.00000,0.0000000000, Phase 1 (us): 19788.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8828
0.00000,0.0000000000, Phase 1 (us): 19844.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8781
0.00000,0.0000000000, Phase 1 (us): 19864.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8700
0.00000,0.0000000000, Phase 1 (us): 19820.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8762
0.00000,0.0000000000, Phase 1 (us): 19828.0000, Phase 2 (us): 20008.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8786
0.00000,0.0000000000, Phase 1 (us): 19856.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8658
0.00000,0.0000000000, Phase 1 (us): 19704.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8852
0.00000,0.0000000000, Phase 1 (us): 19760.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8866
0.00000,0.0000000000, Phase 1 (us): 19756.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0918Switching Freq (Hz): 10.8904
0.00000,0.0000000000, Phase 1 (us): 19884.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8715
0.00000,0.0000000000, Phase 1 (us): 19848.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8795
0.00000,0.0000000000, Phase 1 (us): 19796.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8828
0.00000,0.0000000000, Phase 1 (us): 19828.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0920Switching Freq (Hz): 10.8752
0.00000,0.0000000000, Phase 1 (us): 19764.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8842
0.00000,0.0000000000, Phase 1 (us): 19804.0000, Phase 2 (us): 20012.0000, Total Time (sec): 0.0919Switching Freq (Hz): 10.8809
